"","uniqueID","err_prop_by_ID","err_count_by_ID","err_in_ID","oct_jump_prop_by_ID","oct_jump_count_by_ID","oct_jump_in_ID"
"902","15778_MADELYN_FMM_Jeremy_143_hhl",0,0,0,0,0,0
"903","15778_MADELYN_FMM_Marilyn_136_hlh",0,0,0,0,0,0
"904","15778_MADELYN_MFF_Helena_028_llh",0.0476190476190476,3,1,0,0,1
"905","15778_MADELYN_MFF_Helena_080_lhh",0,0,0,0,0,0
"906","15778_MADELYN_MFF_Helena_131_hhh",0,0,0,0,0,0
"907","15778_MADELYN_MFF_Jeremy_123_hhl",0,0,0,0,0,0
"908","15778_MADELYN_MFF_Jeremy_128_hlh",0,0,0,0,0,0
"909","15778_MADELYN_MFF_Marilyn_057_lll",0,0,0,0,0,0
"910","15778_MADELYN_MFF_Marilyn_060_hll",0,0,0,0,0,0
"911","15778_MADELYN_MFF_Marilyn_120_lhl",0,0,0,0,0,0
"912","15778_MADELYN_MFM_Helena_004_hll",0,0,0,0,0,0
"913","15778_MADELYN_MFM_Helena_024_hlh",0,0,0,0,0,0
"914","15778_MADELYN_MFM_Helena_036_llh",0,0,0,0,0,0
"915","15778_MADELYN_MFM_Helena_116_hhl",0.0793650793650794,5,1,0,0,1
"916","15778_MADELYN_MFM_Jeremy_020_hhh",0,0,0,0,0,0
"917","15778_MADELYN_MFM_Jeremy_049_lll",0,0,0,0,0,0
"918","15778_MADELYN_MFM_Jeremy_106_lhh",0,0,0,0,0,0
"919","15778_MADELYN_MFM_Marilyn_105_lhl",0,0,0,0,0,0
"920","15778_MADELYN_MMF_Helena_025_lhh",0,0,0,0,0,0
"921","15778_MADELYN_MMF_Jeremy_002_lhl",0,0,0,0,0,0
"922","15778_MADELYN_MMF_Jeremy_051_llh",0,0,0,0,0,0
"923","15778_MADELYN_MMF_Jeremy_126_hll",0.0422535211267606,3,1,0,0,1
"924","15778_MADELYN_MMF_Marilyn_046_lll",0,0,0,0,0,0
"925","15778_MADELYN_MMF_Marilyn_076_hlh",0,0,0,0,0,0
"926","15778_MADELYN_MMF_Marilyn_121_hhh",0,0,0,0,0,0
"927","15778_MELANIE_FFM_Helena_038_hhl",0,0,0,0,0,0
"928","15778_MELANIE_FFM_Helena_069_hhh",0,0,0,0,0,0
"929","15778_MELANIE_FFM_Jeremy_048_llh",0,0,0,0,0,0
"930","15778_MELANIE_FFM_Jeremy_130_lll",0,0,0,0,0,0
"931","15778_MELANIE_FFM_Marilyn_018_hll",0,0,0,0,0,0
"932","15778_MELANIE_FFM_Marilyn_093_lhl",0,0,0,0,0,0
"933","15778_MELANIE_FMF_Helena_075_hhl",0,0,0,0,0,0
"934","15778_MELANIE_FMF_Jeremy_050_hlh",0,0,0,0,0,0
"935","15778_MELANIE_FMF_Jeremy_072_lhl",0,0,0,0,0,0
"936","15778_MELANIE_FMF_Jeremy_097_lll",0,0,0,0,0,0
"937","15778_MELANIE_FMF_Jeremy_100_hll",0,0,0,0,0,0
"938","15778_MELANIE_FMF_Jeremy_122_llh",0,0,0,0,0,0
"939","15778_MELANIE_FMF_Marilyn_081_hhh",0,0,0,0,0,0
"940","15778_MELANIE_FMF_Marilyn_125_lhh",0,0,0,0,0,0
"941","15778_MELANIE_FMM_Helena_040_hll",0,0,0,0,0,0
"942","15778_MELANIE_FMM_Helena_070_hlh",0.145161290322581,9,1,0,0,1
"943","15778_MELANIE_FMM_Jeremy_035_llh",0.147540983606557,9,1,0,0,1
"944","15778_MELANIE_FMM_Jeremy_052_hhh",0,0,0,0,0,0
"945","15778_MELANIE_FMM_Jeremy_089_lll",0.0806451612903226,5,1,0,0,1
"946","15778_MELANIE_FMM_Jeremy_124_lhl",0,0,0,0,0,0
"947","15778_MELANIE_FMM_Marilyn_073_lhh",0,0,0,0,0,0
"948","15778_MELANIE_MFF_Helena_115_hhl",0,0,0,0,0,0
"949","15778_MELANIE_MFF_Helena_118_lhh",0,0,0,0,0,0
"950","15778_MELANIE_MFF_Helena_135_lhl",0,0,0,0,0,0
"951","15778_MELANIE_MFF_Helena_138_hll",0.0892857142857143,5,1,0,0,1
"952","15778_MELANIE_MFF_Jeremy_037_lll",0,0,0,0,0,0
"953","15778_MELANIE_MFF_Marilyn_067_hlh",0,0,0,0,0,0
"954","15778_MELANIE_MFF_Marilyn_114_llh",0,0,0,0,0,0
"955","15778_MELANIE_MFM_Helena_087_lhl",0,0,0,0,0,0
"956","15778_MELANIE_MFM_Jeremy_088_hhl",0,0,0,0,0,0
"957","15778_MELANIE_MFM_Jeremy_110_llh",0,0,0,0,0,0
"958","15778_MELANIE_MFM_Marilyn_027_hlh",0,0,0,0,0,0
"959","15778_MELANIE_MFM_Marilyn_062_lhh",0,0,0,0,0,0
"960","15778_MELANIE_MFM_Marilyn_140_lll",0,0,0,0,0,0
"961","15778_MELANIE_MMF_Helena_047_lll",0,0,0,0,0,0
"962","15778_MELANIE_MMF_Helena_078_hhl",0,0,0,0,0,0
"963","15778_MELANIE_MMF_Helena_095_hll",0,0,0,0,0,0
"964","15778_MELANIE_MMF_Jeremy_042_lhl",0,0,0,0,0,0
"965","15778_MELANIE_MMF_Jeremy_063_hhh",0,0,0,0,0,0
"966","15778_MELANIE_MMF_Marilyn_041_lhh",0,0,0,0,0,0
"967","15781_HARMONY_FFM_Helena_048_hlh",0,0,0,0,0,0
"968","15781_HARMONY_FFM_Helena_055_lhh",0,0,0,0,0,0
"969","15781_HARMONY_FFM_Helena_086_hhl",0,0,0,0,0,0
"970","15781_HARMONY_FFM_Helena_119_llh",0,0,0,0,0,0
"971","15781_HARMONY_FFM_Helena_144_hhh",0.1,5,1,0,0,1
"972","15781_HARMONY_FFM_Jeremy_013_hll",0,0,0,0,0,0
"973","15781_HARMONY_FFM_Jeremy_039_lll",0,0,0,0,0,0
"974","15781_HARMONY_FFM_Marilyn_019_lhl",0,0,0,0,0,0
"975","15781_HARMONY_FMF_Helena_035_hhl",0,0,0,0,0,0
"976","15781_HARMONY_FMF_Helena_115_lhl",0,0,0,0,0,0
"977","15781_HARMONY_FMF_Jeremy_021_lhh",0,0,0,0,0,0
"978","15781_HARMONY_FMF_Jeremy_085_hhh",0,0,0,0,0,0
"979","15781_HARMONY_FMF_Marilyn_067_llh",0,0,0,0,0,0
"980","15781_HARMONY_FMF_Marilyn_078_hlh",0,0,0,0,0,0
"981","15781_HARMONY_FMF_Marilyn_097_hll",0,0,0,0,0,0
"982","15781_HARMONY_FMF_Marilyn_126_lll",0,0,0,0,0,0
"983","15781_HARMONY_FMM_Helena_029_hll",0,0,0,0,0,0
"984","15781_HARMONY_FMM_Helena_056_lhh",0,0,0,0,0,0
"985","15781_HARMONY_FMM_Helena_134_llh",0,0,0,0,0,0
"986","15781_HARMONY_FMM_Helena_138_lhl",0,0,0,0,0,0
"987","15781_HARMONY_FMM_Jeremy_041_lll",0,0,0,0,0,0
"988","15781_HARMONY_FMM_Jeremy_101_hlh",0,0,0,0,0,0
"989","15781_HARMONY_FMM_Jeremy_137_hhh",0,0,0,0,0,0
"990","15781_HARMONY_FMM_Marilyn_044_hhl",0,0,0,0,0,0
"991","15781_HARMONY_MFF_Helena_037_hll",0.208333333333333,10,1,0,0,1
"992","15781_HARMONY_MFF_Jeremy_003_hhl",0,0,0,0,0,0
"993","15781_HARMONY_MFF_Jeremy_006_lhh",0,0,0,0,0,0
"994","15781_HARMONY_MFF_Jeremy_024_lll",0,0,0,0,0,0
"995","15781_HARMONY_MFF_Jeremy_140_lhl",0,0,0,0,0,0
"996","15781_HARMONY_MFF_Jeremy_142_llh",0,0,0,0,0,0
"997","15781_HARMONY_MFF_Marilyn_070_hlh",0,0,0,0,0,0
"998","15781_HARMONY_MFF_Marilyn_083_hhh",0,0,0,0,0,0
"999","15781_HARMONY_MFM_Helena_036_hhh",0,0,0,0,0,0
"1000","15781_HARMONY_MFM_Helena_081_hlh",0,0,0,0,0,0
"1001","15781_HARMONY_MFM_Helena_082_lhh",0,0,0,0,0,0
"1002","15781_HARMONY_MFM_Jeremy_072_lhl",0,0,0,0,0,0
"1003","15781_HARMONY_MFM_Jeremy_114_hll",0,0,0,0,0,0
"1004","15781_HARMONY_MFM_Marilyn_023_llh",0.0961538461538462,5,1,0,0,1
"1005","15781_HARMONY_MMF_Helena_076_llh",0.111111111111111,5,1,0,0,1
"1006","15781_HARMONY_MMF_Jeremy_057_hlh",0,0,0,0,0,0
"1007","15781_HARMONY_MMF_Jeremy_063_hhh",0,0,0,0,0,0
"1008","15781_HARMONY_MMF_Jeremy_089_lhl",0,0,0,0,0,0
"1009","15781_HARMONY_MMF_Marilyn_042_lhh",0,0,0,0,0,0
"1010","15781_HARMONY_MMF_Marilyn_050_hhl",0,0,0,0,0,0
"1011","15781_HARMONY_MMF_Marilyn_120_hll",0,0,0,0,0,0
"1012","15781_MADELYN_FFM_Helena_028_hll",0,0,0,0,0,0
"1013","15781_MADELYN_FFM_Helena_079_llh",0,0,0,0,0,0
"1014","15781_MADELYN_FFM_Helena_106_hhl",0,0,0,0,0,0
"1015","15781_MADELYN_FFM_Jeremy_074_lhh",0,0,0,0,0,0
"1016","15781_MADELYN_FFM_Jeremy_098_lll",0.2,9,1,0,0,1
"1017","15781_MADELYN_FFM_Marilyn_091_lhl",0,0,0,0,0,0
"1018","15781_MADELYN_FFM_Marilyn_113_hlh",0,0,0,0,0,0
"1019","15781_MADELYN_FFM_Marilyn_118_hhh",0,0,0,0,0,0
"1020","15781_MADELYN_FMF_Helena_030_llh",0.0847457627118644,5,1,0,0,1
"1021","15781_MADELYN_FMF_Helena_123_lhh",0,0,0,0,0,0
"1022","15781_MADELYN_FMF_Jeremy_016_lhl",0,0,0,0,0,0
"1023","15781_MADELYN_FMF_Jeremy_031_hlh",0,0,0,0,0,0
"1024","15781_MADELYN_FMF_Marilyn_004_hhh",0,0,0,0,0,0
"1025","15781_MADELYN_FMF_Marilyn_022_hll",0,0,0,0,0,0
"1026","15781_MADELYN_FMF_Marilyn_040_lll",0.0392156862745098,2,1,0,0,1
"1027","15781_MADELYN_FMF_Marilyn_071_hhl",0,0,0,0,0,0
"1028","15781_MADELYN_FMM_Helena_025_lll",0,0,0,0,0,0
"1029","15781_MADELYN_FMM_Jeremy_012_lhh",0,0,0,0,0,0
"1030","15781_MADELYN_FMM_Jeremy_032_hll",0,0,0,0,0,0
"1031","15781_MADELYN_FMM_Jeremy_073_hhh",0,0,0,0,0,0
"1032","15781_MADELYN_FMM_Jeremy_111_hhl",0,0,0,0,0,0
"1033","15781_MADELYN_FMM_Jeremy_117_lhl",0,0,0,0,0,0
"1034","15781_MADELYN_FMM_Marilyn_080_hlh",0,0,0,0,0,0
"1035","15781_MADELYN_MFF_Helena_051_lhh",0,0,0,0,0,0
"1036","15781_MADELYN_MFF_Helena_075_hhh",0,0,0,0,0,0
"1037","15781_MADELYN_MFF_Jeremy_015_hlh",0,0,0,0,0,0
"1038","15781_MADELYN_MFF_Jeremy_125_hhl",0,0,0,0,0,0
"1039","15781_MADELYN_MFF_Marilyn_027_lhl",0,0,0,0,0,0
"1040","15781_MADELYN_MFF_Marilyn_046_hll",0.140350877192982,8,1,0,0,1
"1041","15781_MADELYN_MFF_Marilyn_092_lll",0,0,0,0,0,0
"1042","15781_MADELYN_MFM_Helena_017_hlh",0,0,0,0,0,0
"1043","15781_MADELYN_MFM_Helena_045_hhl",0,0,0,0,0,0
"1044","15781_MADELYN_MFM_Helena_096_llh",0,0,0,0,0,0
"1045","15781_MADELYN_MFM_Helena_110_hll",0,0,0,0,0,0
"1046","15781_MADELYN_MFM_Jeremy_011_lll",0,0,0,0,0,0
"1047","15781_MADELYN_MFM_Jeremy_131_hhh",0,0,0,0,0,0
"1048","15781_MADELYN_MFM_Jeremy_141_lhh",0,0,0,0,0,0
"1049","15781_MADELYN_MFM_Marilyn_116_lhl",0,0,0,0,0,0
"1050","15781_MADELYN_MMF_Helena_087_lhh",0,0,0,0,0,0
"1051","15781_MADELYN_MMF_Helena_104_hhl",0,0,0,0,0,0
"1052","15781_MADELYN_MMF_Jeremy_002_llh",0,0,0,0,0,0
"1053","15781_MADELYN_MMF_Jeremy_018_hll",0,0,0,0,0,0
"1054","15781_MADELYN_MMF_Jeremy_064_lhl",0,0,0,0,0,0
"1055","15781_MADELYN_MMF_Marilyn_008_hhh",0,0,0,0,0,0
"1056","15781_MADELYN_MMF_Marilyn_102_lll",0,0,0,0,0,0
"1057","15781_MADELYN_MMF_Marilyn_128_hlh",0,0,0,0,0,0
"1058","15781_MELANIE_FFM_Helena_049_hlh",0,0,0,0,0,0
"1059","15781_MELANIE_FFM_Helena_112_hhl",0,0,0,0,0,0
"1060","15781_MELANIE_FFM_Helena_122_lhh",0,0,0,0,0,0
"1061","15781_MELANIE_FFM_Helena_132_hhh",0,0,0,0,0,0
"1062","15781_MELANIE_FFM_Jeremy_047_lll",0.0222222222222222,1,1,0,0,1
"1063","15781_MELANIE_FFM_Jeremy_060_llh",0,0,0,0,0,0
"1064","15781_MELANIE_FFM_Marilyn_135_hll",0,0,0,0,0,0
"1065","15781_MELANIE_FFM_Marilyn_143_lhl",0,0,0,0,0,0
"1066","15781_MELANIE_FMF_Helena_038_hhl",0,0,0,0,0,0
"1067","15781_MELANIE_FMF_Jeremy_020_hlh",0,0,0,0,0,0
"1068","15781_MELANIE_FMF_Jeremy_053_llh",0,0,0,0,0,0
"1069","15781_MELANIE_FMF_Jeremy_058_hll",0,0,0,0,0,0
"1070","15781_MELANIE_FMF_Jeremy_108_lll",0,0,0,0,0,0
"1071","15781_MELANIE_FMF_Jeremy_121_lhl",0,0,0,0,0,0
"1072","15781_MELANIE_FMF_Marilyn_026_hhh",0,0,0,0,0,0
"1073","15781_MELANIE_FMF_Marilyn_052_lhh",0,0,0,0,0,0
"1074","15781_MELANIE_FMM_Helena_068_hlh",0,0,0,0,0,0
"1075","15781_MELANIE_FMM_Helena_077_hll",0,0,0,0,0,0
"1076","15781_MELANIE_FMM_Jeremy_033_llh",0,0,0,0,0,0
"1077","15781_MELANIE_FMM_Jeremy_088_hhl",0,0,0,0,0,0
"1078","15781_MELANIE_FMM_Jeremy_090_hhh",0,0,0,0,0,0
"1079","15781_MELANIE_FMM_Jeremy_103_lhl",0,0,0,0,0,0
"1080","15781_MELANIE_FMM_Jeremy_124_lll",0,0,0,0,0,0
"1081","15781_MELANIE_FMM_Marilyn_095_lhh",0,0,0,0,0,0
"1082","15781_MELANIE_MFF_Helena_065_lhh",0,0,0,0,0,0
"1083","15781_MELANIE_MFF_Helena_133_hll",0,0,0,0,0,0
"1084","15781_MELANIE_MFF_Helena_136_hhl",0,0,0,0,0,0
"1085","15781_MELANIE_MFF_Jeremy_043_hhh",0,0,0,0,0,0
"1086","15781_MELANIE_MFF_Jeremy_062_lll",0,0,0,0,0,0
"1087","15781_MELANIE_MFF_Marilyn_069_llh",0,0,0,0,0,0
"1088","15781_MELANIE_MFF_Marilyn_093_hlh",0,0,0,0,0,0
"1089","15781_MELANIE_MFM_Helena_139_lhl",0,0,0,0,0,0
"1090","15781_MELANIE_MFM_Jeremy_034_hhh",0,0,0,0,0,0
"1091","15781_MELANIE_MFM_Jeremy_084_hhl",0,0,0,0,0,0
"1092","15781_MELANIE_MFM_Jeremy_127_llh",0,0,0,0,0,0
"1093","15781_MELANIE_MFM_Marilyn_061_hlh",0,0,0,0,0,0
"1094","15781_MELANIE_MFM_Marilyn_099_lhh",0,0,0,0,0,0
"1095","15781_MELANIE_MFM_Marilyn_109_lll",0,0,0,0,0,0
"1096","15781_MELANIE_MMF_Helena_001_hll",0,0,0,0,0,0
"1097","15781_MELANIE_MMF_Helena_007_hhl",0,0,0,0,0,0
"1098","15781_MELANIE_MMF_Helena_066_llh",0,0,0,0,0,0
"1099","15781_MELANIE_MMF_Helena_100_lll",0,0,0,0,0,0
"1100","15781_MELANIE_MMF_Jeremy_014_hlh",0,0,0,0,0,0
"1101","15781_MELANIE_MMF_Jeremy_105_hhh",0,0,0,0,0,0
"1102","15781_MELANIE_MMF_Jeremy_129_lhl",0,0,0,0,0,0
"1103","15781_MELANIE_MMF_Marilyn_094_lhh",0,0,0,0,0,0
"1104","15784_HARMONY_FFM_Helena_001_hlh",0,0,0,0,0,0
"1105","15784_HARMONY_FFM_Helena_069_hhh",0,0,0,0,0,0
"1106","15784_HARMONY_FFM_Helena_096_hhl",0.0147058823529412,1,1,0,0,1
"1107","15784_HARMONY_FFM_Helena_118_lhh",0,0,0,0,0,0
"1108","15784_HARMONY_FFM_Helena_126_llh",0.0294117647058824,2,1,0,0,1
"1109","15784_HARMONY_FFM_Jeremy_032_hll",0,0,0,0,0,0
"1110","15784_HARMONY_FFM_Jeremy_107_lll",0,0,0,0,0,0
"1111","15784_HARMONY_FFM_Marilyn_086_lhl",0,0,0,0,0,0
"1112","15784_HARMONY_FMF_Helena_003_lhl",0,0,0,0,0,0
"1113","15784_HARMONY_FMF_Helena_043_hhl",0,0,0,0,0,0
"1114","15784_HARMONY_FMF_Jeremy_045_lhh",0,0,0,0,0,0
"1115","15784_HARMONY_FMF_Jeremy_065_hhh",0,0,0,0,0,0
"1116","15784_HARMONY_FMF_Marilyn_010_llh",0,0,0,0,0,0
"1117","15784_HARMONY_FMF_Marilyn_078_hll",0,0,0,0,0,0
"1118","15784_HARMONY_FMF_Marilyn_122_hlh",0,0,0,0,0,0
"1119","15784_HARMONY_FMF_Marilyn_141_lll",0,0,0,0,0,0
"1120","15784_HARMONY_FMM_Helena_002_llh",0,0,0,0,0,0
"1121","15784_HARMONY_FMM_Helena_059_lhh",0,0,0,0,0,0
"1122","15784_HARMONY_FMM_Helena_061_hll",0,0,0,0,0,0
"1123","15784_HARMONY_FMM_Helena_101_lhl",0,0,0,0,0,0
"1124","15784_HARMONY_FMM_Jeremy_008_hhh",0,0,0,0,0,0
"1125","15784_HARMONY_FMM_Jeremy_012_hlh",0.0163934426229508,1,1,0,0,1
"1126","15784_HARMONY_FMM_Jeremy_103_lll",0,0,0,0,0,0
"1127","15784_HARMONY_FMM_Marilyn_081_hhl",0.0588235294117647,4,1,0,0,1
"1128","15784_HARMONY_MFF_Helena_134_hll",0,0,0,0,0,0
"1129","15784_HARMONY_MFF_Jeremy_004_hhl",0,0,0,0,0,0
"1130","15784_HARMONY_MFF_Jeremy_104_lhl",0,0,0,0,0,0
"1131","15784_HARMONY_MFF_Jeremy_113_lll",0,0,0,0,0,0
"1132","15784_HARMONY_MFF_Jeremy_123_llh",0,0,0,0,0,0
"1133","15784_HARMONY_MFF_Jeremy_128_lhh",0,0,0,0,0,0
"1134","15784_HARMONY_MFF_Marilyn_064_hlh",0.0161290322580645,1,1,0,0,1
"1135","15784_HARMONY_MFF_Marilyn_108_hhh",0,0,0,0,0,0
"1136","15784_HARMONY_MFM_Helena_047_hhh",0,0,0,0,0,0
"1137","15784_HARMONY_MFM_Helena_056_hhl",0,0,0,0,0,0
"1138","15784_HARMONY_MFM_Helena_066_lhh",0,0,0,0,0,0
"1139","15784_HARMONY_MFM_Helena_144_hlh",0,0,0,0,0,0
"1140","15784_HARMONY_MFM_Jeremy_054_lhl",0.102564102564103,8,1,0,0,1
"1141","15784_HARMONY_MFM_Jeremy_090_hll",0,0,0,0,0,0
"1142","15784_HARMONY_MFM_Jeremy_116_lll",0,0,0,0,0,0
"1143","15784_HARMONY_MFM_Marilyn_120_llh",0,0,0,0,0,0
"1144","15784_HARMONY_MMF_Helena_051_lll",0,0,0,0,0,0
"1145","15784_HARMONY_MMF_Helena_143_llh",0,0,0,0,0,0
"1146","15784_HARMONY_MMF_Jeremy_068_lhl",0,0,0,0,0,0
"1147","15784_HARMONY_MMF_Jeremy_073_hhh",0.131147540983607,8,1,0,0,1
"1148","15784_HARMONY_MMF_Jeremy_091_hlh",0,0,0,0,0,0
"1149","15784_HARMONY_MMF_Marilyn_050_hhl",0,0,0,0,0,0
"1150","15784_HARMONY_MMF_Marilyn_067_hll",0,0,0,0,0,0
"1151","15784_HARMONY_MMF_Marilyn_095_lhh",0,0,0,0,0,0
"1152","15784_MADELYN_FFM_Helena_023_llh",0,0,0,0,0,0
"1153","15784_MADELYN_FFM_Helena_030_hhl",0,0,0,0,0,0
"1154","15784_MADELYN_FFM_Helena_114_hll",0,0,0,0,0,0
"1155","15784_MADELYN_FFM_Jeremy_135_lll",0,0,0,0,0,0
"1156","15784_MADELYN_FFM_Jeremy_142_lhh",0.0806451612903226,5,1,0,0,1
"1157","15784_MADELYN_FFM_Marilyn_019_hlh",0,0,0,0,0,0
"1158","15784_MADELYN_FFM_Marilyn_076_hhh",0.0476190476190476,3,1,0,0,1
"1159","15784_MADELYN_FFM_Marilyn_111_lhl",0,0,0,0,0,0
"1160","15784_MADELYN_FMF_Helena_033_lhh",0,0,0,0,0,0
"1161","15784_MADELYN_FMF_Helena_071_llh",0,0,0,0,0,0
"1162","15784_MADELYN_FMF_Jeremy_015_hlh",0,0,0,0,0,0
"1163","15784_MADELYN_FMF_Jeremy_137_lhl",0,0,0,0,0,0
"1164","15784_MADELYN_FMF_Marilyn_089_lll",0,0,0,0,0,0
"1165","15784_MADELYN_FMF_Marilyn_094_hll",0,0,0,0,0,0
"1166","15784_MADELYN_FMF_Marilyn_100_hhl",0,0,0,0,0,0
"1167","15784_MADELYN_FMM_Helena_041_lll",0,0,0,0,0,0
"1168","15784_MADELYN_FMM_Jeremy_005_hhl",0,0,0,0,0,0
"1169","15784_MADELYN_FMM_Jeremy_028_llh",0,0,0,0,0,0
"1170","15784_MADELYN_FMM_Jeremy_029_lhl",0,0,0,0,0,0
"1171","15784_MADELYN_FMM_Jeremy_063_hhh",0,0,0,0,0,0
"1172","15784_MADELYN_FMM_Jeremy_119_lhh",0.0689655172413793,4,1,0,0,1
"1173","15784_MADELYN_FMM_Jeremy_140_hll",0,0,0,0,0,0
"1174","15784_MADELYN_FMM_Marilyn_110_hlh",0,0,0,0,0,0
"1175","15784_MADELYN_MFF_Helena_006_lhh",0,0,0,0,0,0
"1176","15784_MADELYN_MFF_Helena_016_llh",0,0,0,0,0,0
"1177","15784_MADELYN_MFF_Helena_042_hhh",0,0,0,0,0,0
"1178","15784_MADELYN_MFF_Jeremy_007_hhl",0,0,0,0,0,0
"1179","15784_MADELYN_MFF_Jeremy_040_hlh",0,0,0,0,0,0
"1180","15784_MADELYN_MFF_Marilyn_099_lll",0,0,0,0,0,0
"1181","15784_MADELYN_MFF_Marilyn_121_hll",0,0,0,0,0,0
"1182","15784_MADELYN_MFF_Marilyn_124_lhl",0,0,0,0,0,0
"1183","15784_MADELYN_MFM_Helena_022_llh",0,0,0,0,0,0
"1184","15784_MADELYN_MFM_Helena_088_hhl",0,0,0,0,0,0
"1185","15784_MADELYN_MFM_Helena_106_hll",0,0,0,0,0,0
"1186","15784_MADELYN_MFM_Helena_129_hlh",0,0,0,0,0,0
"1187","15784_MADELYN_MFM_Jeremy_026_lhh",0,0,0,0,0,0
"1188","15784_MADELYN_MFM_Jeremy_037_lll",0,0,0,0,0,0
"1189","15784_MADELYN_MFM_Jeremy_105_hhh",0,0,0,0,0,0
"1190","15784_MADELYN_MFM_Marilyn_084_lhl",0,0,0,0,0,0
"1191","15784_MADELYN_MMF_Helena_039_lhh",0,0,0,0,0,0
"1192","15784_MADELYN_MMF_Helena_085_hhl",0.0597014925373134,4,1,0,0,1
"1193","15784_MADELYN_MMF_Jeremy_025_hll",0,0,0,0,0,0
"1194","15784_MADELYN_MMF_Jeremy_083_lhl",0,0,0,0,0,0
"1195","15784_MADELYN_MMF_Jeremy_115_llh",0,0,0,0,0,0
"1196","15784_MADELYN_MMF_Marilyn_046_hhh",0,0,0,0,0,0
"1197","15784_MADELYN_MMF_Marilyn_092_lll",0,0,0,0,0,0
"1198","15784_MADELYN_MMF_Marilyn_133_hlh",0,0,0,0,0,0
"1199","15784_MELANIE_FFM_Helena_031_lhh",0,0,0,0,0,0
"1200","15784_MELANIE_FFM_Helena_048_hlh",0,0,0,0,0,0
"1201","15784_MELANIE_FFM_Helena_052_hhh",0,0,0,0,0,0
"1202","15784_MELANIE_FFM_Helena_139_hhl",0,0,0,0,0,0
"1203","15784_MELANIE_FFM_Jeremy_058_llh",0,0,0,0,0,0
"1204","15784_MELANIE_FFM_Jeremy_138_lll",0,0,0,0,0,0
"1205","15784_MELANIE_FFM_Marilyn_038_hll",0,0,0,0,0,0
"1206","15784_MELANIE_FFM_Marilyn_087_lhl",0,0,0,0,0,0
"1207","15784_MELANIE_FMF_Helena_077_hhl",0,0,0,0,0,0
"1208","15784_MELANIE_FMF_Jeremy_021_hlh",0,0,0,0,0,0
"1209","15784_MELANIE_FMF_Jeremy_072_lhl",0,0,0,0,0,0
"1210","15784_MELANIE_FMF_Jeremy_082_lll",0,0,0,0,0,0
"1211","15784_MELANIE_FMF_Jeremy_109_hll",0,0,0,0,0,0
"1212","15784_MELANIE_FMF_Jeremy_131_llh",0,0,0,0,0,0
"1213","15784_MELANIE_FMF_Marilyn_027_hhh",0,0,0,0,0,0
"1214","15784_MELANIE_FMF_Marilyn_075_lhh",0,0,0,0,0,0
"1215","15784_MELANIE_FMM_Helena_013_hlh",0,0,0,0,0,0
"1216","15784_MELANIE_FMM_Helena_018_hll",0,0,0,0,0,0
"1217","15784_MELANIE_FMM_Jeremy_009_lhl",0,0,0,0,0,0
"1218","15784_MELANIE_FMM_Jeremy_062_llh",0,0,0,0,0,0
"1219","15784_MELANIE_FMM_Jeremy_074_hhh",0,0,0,0,0,0
"1220","15784_MELANIE_FMM_Jeremy_080_lll",0,0,0,0,0,0
"1221","15784_MELANIE_FMM_Jeremy_125_hhl",0,0,0,0,0,0
"1222","15784_MELANIE_FMM_Marilyn_060_lhh",0,0,0,0,0,0
"1223","15784_MELANIE_MFF_Helena_034_hhl",0,0,0,0,0,0
"1224","15784_MELANIE_MFF_Helena_044_hll",0,0,0,0,0,0
"1225","15784_MELANIE_MFF_Helena_053_lhl",0,0,0,0,0,0
"1226","15784_MELANIE_MFF_Helena_055_lhh",0,0,0,0,0,0
"1227","15784_MELANIE_MFF_Jeremy_020_hhh",0,0,0,0,0,0
"1228","15784_MELANIE_MFF_Jeremy_097_lll",0,0,0,0,0,0
"1229","15784_MELANIE_MFF_Marilyn_102_hlh",0.0461538461538462,3,1,0,0,1
"1230","15784_MELANIE_MFF_Marilyn_136_llh",0,0,0,0,0,0
"1231","15784_MELANIE_MFM_Helena_035_lhl",0,0,0,0,0,0
"1232","15784_MELANIE_MFM_Jeremy_024_hll",0,0,0,0,0,0
"1233","15784_MELANIE_MFM_Jeremy_070_llh",0,0,0,0,0,0
"1234","15784_MELANIE_MFM_Jeremy_093_hhl",0,0,0,0,0,0
"1235","15784_MELANIE_MFM_Jeremy_112_hhh",0,0,0,0,0,0
"1236","15784_MELANIE_MFM_Marilyn_011_hlh",0,0,0,0,0,0
"1237","15784_MELANIE_MFM_Marilyn_014_lhh",0,0,0,0,0,0
"1238","15784_MELANIE_MFM_Marilyn_132_lll",0,0,0,0,0,0
"1239","15784_MELANIE_MMF_Helena_057_llh",0,0,0,0,0,0
"1240","15784_MELANIE_MMF_Helena_079_lll",0,0,0,0,0,0
"1241","15784_MELANIE_MMF_Helena_098_hll",0,0,0,0,0,0
"1242","15784_MELANIE_MMF_Helena_117_hhl",0,0,0,0,0,0
"1243","15784_MELANIE_MMF_Jeremy_017_hhh",0,0,0,0,0,0
"1244","15784_MELANIE_MMF_Jeremy_127_hlh",0,0,0,0,0,0
"1245","15784_MELANIE_MMF_Jeremy_130_lhl",0,0,0,0,0,0
"1246","15784_MELANIE_MMF_Marilyn_036_lhh",0,0,0,0,0,0
"1247","15787_HARMONY_FFM_Helena_015_llh",0,0,0,0,0,0
