Filename,t_ms,F0,ST,lead_ST,ST_diff,ST_jump,ST_jump_trial_mean,ST_jump_count,ST_jump_in_trial
file60,1460,236.862,14.928561170159755,13.576782204893949,-1.3517789652658063,0,0.08490566037735849,9,1
file60,1470,219.071,13.576782204893949,12.977629970360649,-0.5991522345332996,0,0.08490566037735849,9,1
file60,1480,211.619,12.977629970360649,12.979920471059714,0.002290500699064779,0,0.08490566037735849,9,1
file60,1490,211.647,12.979920471059714,12.494999908738,-0.48492056232171343,0,0.08490566037735849,9,1
file60,1500,205.801,12.494999908738,12.927572366802888,0.43257245806488775,0,0.08490566037735849,9,1
file60,1510,211.008,12.927572366802888,12.781986840498385,-0.14558552630450272,0,0.08490566037735849,9,1
file60,1520,209.241,12.781986840498385,11.946422047250195,-0.8355647932481904,0,0.08490566037735849,9,1
file60,1530,199.382,11.946422047250195,11.929134247047328,-0.017287800202867132,0,0.08490566037735849,9,1
file60,1540,199.183,11.929134247047328,12.032948635014657,0.10381438796732922,0,0.08490566037735849,9,1
file60,1550,200.381,12.032948635014657,13.216008885551828,1.1830602505371708,0,0.08490566037735849,9,1
file60,1560,214.553,13.216008885551828,13.84574184104542,0.6297329554935924,0,0.08490566037735849,9,1
file60,1570,222.501,13.84574184104542,13.526765488473522,-0.31897635257189805,0,0.08490566037735849,9,1
file60,1580,218.439,13.526765488473522,14.035483283977708,0.5087177955041859,0,0.08490566037735849,9,1
file60,1590,224.953,14.035483283977708,14.64046691743646,0.6049836334587511,0,0.08490566037735849,9,1
file60,1600,232.953,14.64046691743646,14.005674188365871,-0.6347927290705879,0,0.08490566037735849,9,1
file60,1610,224.566,14.005674188365871,12.64334216911518,-1.362332019250692,0,0.08490566037735849,9,1
file60,1620,207.572,12.64334216911518,14.307314902544393,1.6639727334292136,1,0.08490566037735849,9,1
file60,1630,228.513,14.307314902544393,14.72157927350874,0.41426437096434654,0,0.08490566037735849,9,1
file60,1640,234.047,14.72157927350874,13.698998400830508,-1.0225808726782315,0,0.08490566037735849,9,1
file60,1650,220.623,13.698998400830508,2.0067534488600076,-11.692244951970501,1,0.08490566037735849,9,1
file60,1660,112.29,2.0067534488600076,2.2887435354036745,0.28199008654366686,0,0.08490566037735849,9,1
file60,1670,114.134,2.2887435354036745,2.1738413974944506,-0.11490213790922388,0,0.08490566037735849,9,1
file60,1680,113.379,2.1738413974944506,2.1753682743467277,0.001526876852277148,0,0.08490566037735849,9,1
file60,1690,113.389,2.1753682743467277,2.2813094068072144,0.10594113246048664,0,0.08490566037735849,9,1
file60,1700,114.085,2.2813094068072144,2.294809846060443,0.013500439253228524,0,0.08490566037735849,9,1
file60,1710,114.174,2.294809846060443,2.788834684526352,0.49402483846590917,0,0.08490566037735849,9,1
file60,1720,117.479,2.788834684526352,3.2672888487750575,0.47845416424870546,0,0.08490566037735849,9,1
file60,1730,120.771,3.2672888487750575,4.294136837373184,1.0268479885981265,0,0.08490566037735849,9,1
file60,1740,128.151,4.294136837373184,4.638818137497449,0.34468130012426457,0,0.08490566037735849,9,1
file60,1750,130.728,4.638818137497449,5.086680855923399,0.4478627184259505,0,0.08490566037735849,9,1
file60,1760,134.154,5.086680855923399,3.6113244469146344,-1.4753564090087647,0,0.08490566037735849,9,1
file60,1770,123.195,3.6113244469146344,3.0549833997753035,-0.5563410471393309,0,0.08490566037735849,9,1
file60,1780,119.299,3.0549833997753035,2.948284341499685,-0.10669905827561843,0,0.08490566037735849,9,1
file60,1790,118.566,2.948284341499685,2.6204641250893532,-0.3278202164103319,0,0.08490566037735849,9,1
file60,1800,116.342,2.6204641250893532,2.6204641250893532,0,0,0.08490566037735849,9,1
file60,1810,116.342,2.6204641250893532,2.6204641250893532,0,0,0.08490566037735849,9,1
file60,1820,116.342,2.6204641250893532,NA,NA,NA,0.08490566037735849,9,1
file61,640,324.948,20.402506421592975,20.402506421592975,0,0,0.09649122807017543,11,1
file61,650,324.948,20.402506421592975,20.402506421592975,0,0,0.09649122807017543,11,1
file61,660,324.948,20.402506421592975,18.969965775550513,-1.4325406460424617,0,0.09649122807017543,11,1
file61,670,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,680,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,690,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,700,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,710,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,720,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,730,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,740,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,750,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,760,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,770,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,780,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,790,299.142,18.969965775550513,18.969965775550513,0,0,0.09649122807017543,11,1
file61,800,299.142,18.969965775550513,18.574668438194323,-0.3952973373561903,0,0.09649122807017543,11,1
file61,810,292.389,18.574668438194323,17.53060889542618,-1.0440595427681423,0,0.09649122807017543,11,1
file61,820,275.277,17.53060889542618,17.761568053085668,0.2309591576594876,0,0.09649122807017543,11,1
file61,830,278.974,17.761568053085668,16.646100268964375,-1.115467784121293,0,0.09649122807017543,11,1
file61,840,261.566,16.646100268964375,16.425957581880777,-0.22014268708359808,0,0.09649122807017543,11,1
file61,850,258.261,16.425957581880777,15.901113355724176,-0.5248442261566009,0,0.09649122807017543,11,1
file61,860,250.549,15.901113355724176,15.901113355724176,0,0,0.09649122807017543,11,1
file61,860,250.549,15.901113355724176,15.787907614551104,-0.11320574117307203,0,0.09649122807017543,11,1
file61,870,248.916,15.787907614551104,15.801951205835564,0.014043591284460533,0,0.09649122807017543,11,1
file61,880,249.118,15.801951205835564,15.66450278134913,-0.13744842448643446,0,0.09649122807017543,11,1
file61,890,247.148,15.66450278134913,15.903946126519106,0.23944334516997579,0,0.09649122807017543,11,1
file61,900,250.59,15.903946126519106,15.498464755091817,-0.4054813714272889,0,0.09649122807017543,11,1
file61,910,244.789,15.498464755091817,15.190211055815428,-0.30825369927638846,0,0.09649122807017543,11,1
file61,920,240.469,15.190211055815428,16.54054134308435,1.3503302872689211,1,0.09649122807017543,11,1
file61,930,259.976,16.54054134308435,15.455907653738203,-1.0846336893461466,0,0.09649122807017543,11,1
file61,940,244.188,15.455907653738203,15.423690189262047,-0.032217464476156366,0,0.09649122807017543,11,1
file61,950,243.734,15.423690189262047,14.124603843434084,-1.2990863458279627,0,0.09649122807017543,11,1
file61,960,226.114,14.124603843434084,12.02447964652596,-2.1001241969081246,1,0.09649122807017543,11,1
file61,970,200.283,12.02447964652596,12.02447964652596,0,0,0.09649122807017543,11,1
file61,980,200.283,12.02447964652596,15.371404521626518,3.3469248751005587,1,0.09649122807017543,11,1
file61,990,242.999,15.371404521626518,14.705816595480535,-0.6655879261459834,0,0.09649122807017543,11,1
file61,1000,233.834,14.705816595480535,14.444427976512255,-0.2613886189682795,0,0.09649122807017543,11,1
file61,1010,230.33,14.444427976512255,14.732005833176277,0.28757785666402214,0,0.09649122807017543,11,1
file61,1020,234.188,14.732005833176277,15.602679820228719,0.8706739870524416,0,0.09649122807017543,11,1
file61,1030,246.267,15.602679820228719,15.342455066622945,-0.26022475360577424,0,0.09649122807017543,11,1
file61,1040,242.593,15.342455066622945,17.28740868201611,1.9449536153931657,1,0.09649122807017543,11,1
file61,1050,271.437,17.28740868201611,13.396217371626623,-3.8911913103894875,1,0.09649122807017543,11,1
file61,1060,216.798,13.396217371626623,19.619857860829626,6.223640489203003,1,0.09649122807017543,11,1
file61,1070,310.585,19.619857860829626,19.619857860829626,0,0,0.09649122807017543,11,1
file61,1080,310.585,19.619857860829626,16.56064047702828,-3.0592173838013466,1,0.09649122807017543,11,1
file61,1090,260.278,16.56064047702828,14.826592706213638,-1.734047770814641,1,0.09649122807017543,11,1
file61,1100,235.471,14.826592706213638,14.366081234253157,-0.4605114719604817,0,0.09649122807017543,11,1
file61,1110,229.29,14.366081234253157,15.372259434430484,1.0061782001773274,0,0.09649122807017543,11,1
file61,1120,243.011,15.372259434430484,16.551458999663115,1.179199565232631,0,0.09649122807017543,11,1
file61,1130,260.14,16.551458999663115,15.07760689928422,-1.4738521003788954,0,0.09649122807017543,11,1
file61,1140,238.91,15.07760689928422,14.30519346860225,-0.7724134306819703,0,0.09649122807017543,11,1
file61,1150,228.485,14.30519346860225,14.359360062744793,0.054166594142543545,0,0.09649122807017543,11,1
file61,1160,229.201,14.359360062744793,14.001279361607459,-0.35808070113733415,0,0.09649122807017543,11,1
file61,1170,224.509,14.001279361607459,13.946443079296381,-0.05483628231107751,0,0.09649122807017543,11,1
file61,1180,223.799,13.946443079296381,13.137318682747154,-0.8091243965492279,0,0.09649122807017543,11,1
file61,1190,213.58,13.137318682747154,12.381654162120466,-0.7556645206266879,0,0.09649122807017543,11,1
file61,1200,204.458,12.381654162120466,13.502020312932196,1.12036615081173,0,0.09649122807017543,11,1
file61,1210,218.127,13.502020312932196,13.502020312932196,0,0,0.09649122807017543,11,1
file61,1210,218.127,13.502020312932196,12.836425999560788,-0.6655943133714075,0,0.09649122807017543,11,1
file61,1220,209.9,12.836425999560788,13.212700268152235,0.3762742685914464,0,0.09649122807017543,11,1
file61,1230,214.512,13.212700268152235,14.143810913414681,0.9311106452624465,0,0.09649122807017543,11,1
file61,1240,226.365,14.143810913414681,13.863628420029197,-0.2801824933854835,0,0.09649122807017543,11,1
file61,1250,222.731,13.863628420029197,13.560416055814965,-0.30321236421423237,0,0.09649122807017543,11,1
file61,1260,218.864,13.560416055814965,12.883704326086814,-0.6767117297281509,0,0.09649122807017543,11,1
file61,1270,210.474,12.883704326086814,12.02015713741756,-0.863547188669255,0,0.09649122807017543,11,1
file61,1280,200.233,12.02015713741756,11.211117982727638,-0.8090391546899216,0,0.09649122807017543,11,1
file61,1290,191.091,11.211117982727638,13.0199552558595,1.8088372731318625,1,0.09649122807017543,11,1
file61,1300,212.137,13.0199552558595,13.0199552558595,0,0,0.09649122807017543,11,1
file61,1310,212.137,13.0199552558595,12.104510135577316,-0.9154451202821843,0,0.09649122807017543,11,1
file61,1320,201.211,12.104510135577316,13.271113242996641,1.1666031074193253,0,0.09649122807017543,11,1
file61,1330,215.237,13.271113242996641,14.412077592673095,1.1409643496764534,0,0.09649122807017543,11,1
file61,1340,229.9,14.412077592673095,14.365930225347459,-0.04614736732563607,0,0.09649122807017543,11,1
file61,1350,229.288,14.365930225347459,14.475892747895683,0.10996252254822458,0,0.09649122807017543,11,1
file61,1360,230.749,14.475892747895683,14.475067434309663,-8.253135860201155e-4,0,0.09649122807017543,11,1
file61,1370,230.738,14.475067434309663,14.3783840339416,-0.09668340036806278,0,0.09649122807017543,11,1
file61,1380,229.453,14.3783840339416,14.613096680731593,0.23471264678999226,0,0.09649122807017543,11,1
file61,1390,232.585,14.613096680731593,13.895157088522506,-0.7179395922090865,0,0.09649122807017543,11,1
file61,1400,223.137,13.895157088522506,14.595148673909286,0.6999915853867797,0,0.09649122807017543,11,1
file61,1410,232.344,14.595148673909286,14.563601509880352,-0.031547164028934205,0,0.09649122807017543,11,1
file61,1420,231.921,14.563601509880352,14.970901789212517,0.4073002793321656,0,0.09649122807017543,11,1
file61,1430,237.442,14.970901789212517,15.30130068343436,0.3303988942218421,0,0.09649122807017543,11,1
file61,1440,242.017,15.30130068343436,15.401799222920017,0.1004985394856579,0,0.09649122807017543,11,1
file61,1450,243.426,15.401799222920017,15.434838254069863,0.033039031149845854,0,0.09649122807017543,11,1
file61,1460,243.891,15.434838254069863,17.611172703301357,2.1763344492314936,1,0.09649122807017543,11,1
file61,1470,276.561,17.611172703301357,16.414893390717726,-1.1962793125836306,0,0.09649122807017543,11,1
file61,1480,258.096,16.414893390717726,16.931647030424802,0.5167536397070762,0,0.09649122807017543,11,1
file61,1490,265.916,16.931647030424802,17.425704605397783,0.494057574972981,0,0.09649122807017543,11,1
file61,1500,273.614,17.425704605397783,17.53563941387946,0.10993480848167536,0,0.09649122807017543,11,1
file61,1510,275.357,17.53563941387946,18.625927512106966,1.0902880982275072,0,0.09649122807017543,11,1
file61,1520,293.256,18.625927512106966,18.381398107869554,-0.24452940423741154,0,0.09649122807017543,11,1
file61,1530,289.143,18.381398107869554,18.87130051300873,0.48990240513917627,0,0.09649122807017543,11,1
file61,1540,297.442,18.87130051300873,19.308094742405682,0.436794229396952,0,0.09649122807017543,11,1
file61,1550,305.042,19.308094742405682,19.21539480554555,-0.09269993686013223,0,0.09649122807017543,11,1
file61,1560,303.413,19.21539480554555,19.896124181671738,0.6807293761261874,0,0.09649122807017543,11,1
file61,1570,315.581,19.896124181671738,20.389501886000534,0.4933777043287968,0,0.09649122807017543,11,1
file61,1580,324.704,20.389501886000534,20.97024718088285,0.5807452948823162,0,0.09649122807017543,11,1
file61,1590,335.781,20.97024718088285,21.23502687647568,0.26477969559282855,0,0.09649122807017543,11,1
file61,1600,340.956,21.23502687647568,21.62204894054849,0.38702206407280926,0,0.09649122807017543,11,1
file61,1610,348.664,21.62204894054849,21.793543549483413,0.17149460893492474,0,0.09649122807017543,11,1
file61,1620,352.135,21.793543549483413,21.67034389193937,-0.12319965754404194,0,0.09649122807017543,11,1
file61,1630,349.638,21.67034389193937,21.785282038345464,0.11493814640609301,0,0.09649122807017543,11,1
file61,1640,351.967,21.785282038345464,21.92324258680808,0.1379605484626154,0,0.09649122807017543,11,1
file61,1650,354.783,21.92324258680808,21.928072814365287,0.0048302275572069675,0,0.09649122807017543,11,1
file61,1660,354.882,21.928072814365287,22.021387383098592,0.09331456873330524,0,0.09649122807017543,11,1
file61,1670,356.8,22.021387383098592,21.772636259944505,-0.24875112315408643,0,0.09649122807017543,11,1
file61,1680,351.71,21.772636259944505,21.566148406744322,-0.20648785320018348,0,0.09649122807017543,11,1
file61,1690,347.54,21.566148406744322,24.52655884413827,2.9604104373939464,1,0.09649122807017543,11,1
file61,1700,412.353,24.52655884413827,22.924002760760512,-1.6025560833777561,0,0.09649122807017543,11,1
file61,1710,375.896,22.924002760760512,22.854549052022726,-0.069453708737786,0,0.09649122807017543,11,1
file61,1720,374.391,22.854549052022726,22.216215328909975,-0.6383337231127513,0,0.09649122807017543,11,1
file61,1730,360.838,22.216215328909975,22.216215328909975,0,0,0.09649122807017543,11,1
file61,1740,360.838,22.216215328909975,22.216215328909975,0,0,0.09649122807017543,11,1
file61,1750,360.838,22.216215328909975,22.216215328909975,0,0,0.09649122807017543,11,1
file61,1760,360.838,22.216215328909975,NA,NA,NA,0.09649122807017543,11,1
file62,750,95.24,-0.844325691349384,-0.9581270920482016,-0.11380140069881761,0,0.10476190476190476,11,1
file62,760,94.616,-0.9581270920482016,-1.189853282838941,-0.23172619079073942,0,0.10476190476190476,11,1
file62,770,93.358,-1.189853282838941,-0.5913334012075488,0.5985198816313921,0,0.10476190476190476,11,1
file62,780,96.642,-0.5913334012075488,1.088940659065792,1.6802740602733408,1,0.10476190476190476,11,1
file62,790,106.492,1.088940659065792,2.945071727169736,1.856131068103944,1,0.10476190476190476,11,1
file62,800,118.544,2.945071727169736,1.7255793969208446,-1.2194923302488914,0,0.10476190476190476,11,1
file62,810,110.481,1.7255793969208446,0.5394432199625524,-1.1861361769582923,0,0.10476190476190476,11,1
file62,820,103.165,0.5394432199625524,1.592185452251044,1.0527422322884914,0,0.10476190476190476,11,1
file62,830,109.633,1.592185452251044,0.4484179680580128,-1.143767484193031,0,0.10476190476190476,11,1
file62,840,102.624,0.4484179680580128,16.914972238830597,16.466554270772583,1,0.10476190476190476,11,1
file62,850,265.66,16.914972238830597,16.914972238830597,0,0,0.10476190476190476,11,1
file62,860,265.66,16.914972238830597,16.914972238830597,0,0,0.10476190476190476,11,1
file62,870,265.66,16.914972238830597,16.94199555970435,0.027023320873752255,0,0.10476190476190476,11,1
file62,880,266.075,16.94199555970435,16.05780648715329,-0.8841890725510595,0,0.10476190476190476,11,1
file62,890,252.827,16.05780648715329,15.902426160795564,-0.1553803263577258,0,0.10476190476190476,11,1
file62,900,250.568,15.902426160795564,15.187259047539902,-0.7151671132556618,0,0.10476190476190476,11,1
file62,910,240.428,15.187259047539902,15.187259047539902,0,0,0.10476190476190476,11,1
file62,910,240.428,15.187259047539902,14.570318488505274,-0.616940559034628,0,0.10476190476190476,11,1
file62,920,232.011,14.570318488505274,14.561511251568497,-0.008807236936776874,0,0.10476190476190476,11,1
file62,930,231.893,14.561511251568497,14.575615600008469,0.014104348439971659,0,0.10476190476190476,11,1
file62,940,232.082,14.575615600008469,14.25169293816817,-0.3239226618402995,0,0.10476190476190476,11,1
file62,950,227.78,14.25169293816817,14.311784216105858,0.06009127793768876,0,0.10476190476190476,11,1
file62,960,228.572,14.311784216105858,14.06623987179862,-0.2455443443072376,0,0.10476190476190476,11,1
file62,970,225.353,14.06623987179862,14.577927915117453,0.5116880433188324,0,0.10476190476190476,11,1
file62,980,232.113,14.577927915117453,14.20122837202387,-0.3766995430935829,0,0.10476190476190476,11,1
file62,990,227.117,14.20122837202387,14.096865228011156,-0.10436314401271396,0,0.10476190476190476,11,1
file62,1000,225.752,14.096865228011156,15.281044837274743,1.1841796092635875,0,0.10476190476190476,11,1
file62,1010,241.734,15.281044837274743,14.320265164081308,-0.9607796731934357,0,0.10476190476190476,11,1
file62,1020,228.684,14.320265164081308,14.787729408702507,0.4674642446211994,0,0.10476190476190476,11,1
file62,1030,234.943,14.787729408702507,14.347421663525509,-0.4403077451769981,0,0.10476190476190476,11,1
file62,1040,229.043,14.347421663525509,14.141439878550246,-0.20598178497526298,0,0.10476190476190476,11,1
file62,1050,226.334,14.141439878550246,13.94652043577166,-0.19491944277858586,0,0.10476190476190476,11,1
file62,1060,223.8,13.94652043577166,13.934448644772248,-0.012071790999412357,0,0.10476190476190476,11,1
file62,1070,223.644,13.934448644772248,13.969789038753792,0.03534039398154398,0,0.10476190476190476,11,1
file62,1080,224.101,13.969789038753792,13.603314653698343,-0.36647438505544905,0,0.10476190476190476,11,1
file62,1090,219.407,13.603314653698343,13.578678728915408,-0.024635924782934637,0,0.10476190476190476,11,1
file62,1100,219.095,13.578678728915408,14.709962164543098,1.1312834356276902,0,0.10476190476190476,11,1
file62,1110,233.89,14.709962164543098,14.216619287397835,-0.49334287714526326,0,0.10476190476190476,11,1
file62,1120,227.319,14.216619287397835,13.74061603700248,-0.4760032503953546,0,0.10476190476190476,11,1
file62,1130,221.154,13.74061603700248,13.398213624173193,-0.3424024128292871,0,0.10476190476190476,11,1
file62,1140,216.823,13.398213624173193,13.031703000424141,-0.3665106237490523,0,0.10476190476190476,11,1
file62,1150,212.281,13.031703000424141,12.984745891432604,-0.0469571089915366,0,0.10476190476190476,11,1
file62,1160,211.706,12.984745891432604,12.815381070560361,-0.16936482087224292,0,0.10476190476190476,11,1
file62,1170,209.645,12.815381070560361,13.047435749630845,0.23205467907048316,0,0.10476190476190476,11,1
file62,1180,212.474,13.047435749630845,12.499289586546947,-0.5481461630838975,0,0.10476190476190476,11,1
file62,1190,205.852,12.499289586546947,12.886171771965694,0.38688218541874697,0,0.10476190476190476,11,1
file62,1200,210.504,12.886171771965694,13.36952533369427,0.4833535617285758,0,0.10476190476190476,11,1
file62,1210,216.464,13.36952533369427,1.5517127689571166,-11.817812564737153,1,0.10476190476190476,11,1
file62,1220,109.377,1.5517127689571166,1.0861767586589959,-0.46553601029812075,0,0.10476190476190476,11,1
file62,1230,106.475,1.0861767586589959,1.0861767586589959,0,0,0.10476190476190476,11,1
file62,1230,106.475,1.0861767586589959,-0.3868938249885974,-1.4730705836475932,0,0.10476190476190476,11,1
file62,1240,97.79,-0.3868938249885974,-1.3684229189523665,-0.9815290939637691,0,0.10476190476190476,11,1
file62,1250,92.4,-1.3684229189523665,-0.5639468242089171,0.8044760947434494,0,0.10476190476190476,11,1
file62,1260,96.795,-0.5639468242089171,0.19008091241121666,0.7540277366201338,0,0.10476190476190476,11,1
file62,1270,101.104,0.19008091241121666,0.4934015216833612,0.30332060927214455,0,0.10476190476190476,11,1
file62,1280,102.891,0.4934015216833612,0.29285749723712345,-0.20054402444623776,0,0.10476190476190476,11,1
file62,1290,101.706,0.29285749723712345,0.4080524109189881,0.11519491368186463,0,0.10476190476190476,11,1
file62,1300,102.385,0.4080524109189881,1.2557435572275233,0.8476911463085353,0,0.10476190476190476,11,1
file62,1310,107.523,1.2557435572275233,0.08341731353680129,-1.172326243690722,0,0.10476190476190476,11,1
file62,1320,100.483,0.08341731353680129,0.41599784530522854,0.3325805317684273,0,0.10476190476190476,11,1
file62,1330,102.432,0.41599784530522854,1.9774353377200646,1.5614374924148362,1,0.10476190476190476,11,1
file62,1340,112.1,1.9774353377200646,14.417724455617645,12.44028911789758,1,0.10476190476190476,11,1
file62,1350,229.975,14.417724455617645,13.903999650862175,-0.5137248047554692,0,0.10476190476190476,11,1
file62,1360,223.251,13.903999650862175,12.852419534202026,-1.0515801166601495,0,0.10476190476190476,11,1
file62,1370,210.094,12.852419534202026,12.567277649109009,-0.28514188509301697,0,0.10476190476190476,11,1
file62,1380,206.662,12.567277649109009,12.186655913786726,-0.3806217353222827,0,0.10476190476190476,11,1
file62,1390,202.168,12.186655913786726,11.98380538948043,-0.2028505243062959,0,0.10476190476190476,11,1
file62,1400,199.813,11.98380538948043,11.44213320288205,-0.5416721865983796,0,0.10476190476190476,11,1
file62,1410,193.658,11.44213320288205,11.279293978712698,-0.16283922416935326,0,0.10476190476190476,11,1
file62,1420,191.845,11.279293978712698,11.11718594592232,-0.16210803279037833,0,0.10476190476190476,11,1
file62,1430,190.057,11.11718594592232,11.146128440550795,0.028942494628475757,0,0.10476190476190476,11,1
file62,1440,190.375,11.146128440550795,10.670037423405265,-0.4760910171455297,0,0.10476190476190476,11,1
file62,1450,185.211,10.670037423405265,9.637930730062795,-1.0321066933424703,0,0.10476190476190476,11,1
file62,1460,174.492,9.637930730062795,11.29688209330973,1.6589513632469348,1,0.10476190476190476,11,1
file62,1470,192.04,11.29688209330973,11.12137559063221,-0.17550650267751955,0,0.10476190476190476,11,1
file62,1480,190.103,11.12137559063221,10.62726719579847,-0.4941083948337397,0,0.10476190476190476,11,1
file62,1490,184.754,10.62726719579847,10.14747026283119,-0.47979693296728065,0,0.10476190476190476,11,1
file62,1500,179.704,10.14747026283119,10.63991272713629,0.49244246430509975,0,0.10476190476190476,11,1
file62,1510,184.889,10.63991272713629,10.696563595958454,0.05665086882216386,0,0.10476190476190476,11,1
file62,1520,185.495,10.696563595958454,11.356728058251557,0.6601644622931033,0,0.10476190476190476,11,1
file62,1530,192.705,11.356728058251557,11.191356483545755,-0.16537157470580155,0,0.10476190476190476,11,1
file62,1540,190.873,11.191356483545755,11.505399554627482,0.314043071081727,0,0.10476190476190476,11,1
file62,1550,194.367,11.505399554627482,12.309360916297338,0.803961361669856,0,0.10476190476190476,11,1
file62,1560,203.606,12.309360916297338,12.721897077997015,0.412536161699677,0,0.10476190476190476,11,1
file62,1570,208.516,12.721897077997015,13.387830596412977,0.6659335184159616,0,0.10476190476190476,11,1
file62,1580,216.693,13.387830596412977,13.643037239320913,0.25520664290793604,0,0.10476190476190476,11,1
file62,1590,219.911,13.643037239320913,14.324958188662098,0.6819209493411851,0,0.10476190476190476,11,1
file62,1600,228.746,14.324958188662098,14.68907616883614,0.36411798017404173,0,0.10476190476190476,11,1
file62,1610,233.608,14.68907616883614,15.24117974563866,0.5521035768025211,0,0.10476190476190476,11,1
file62,1620,241.178,15.24117974563866,15.590795199437965,0.3496154537993039,0,0.10476190476190476,11,1
file62,1630,246.098,15.590795199437965,17.02941787770992,1.4386226782719564,1,0.10476190476190476,11,1
file62,1640,267.422,17.02941787770992,16.569019314569825,-0.460398563140096,0,0.10476190476190476,11,1
file62,1650,260.404,16.569019314569825,18.38265543019303,1.8136361156232041,1,0.10476190476190476,11,1
file62,1660,289.164,18.38265543019303,18.92581004369361,0.5431546135005796,0,0.10476190476190476,11,1
file62,1670,298.38,18.92581004369361,19.382339749868645,0.4565297061750364,0,0.10476190476190476,11,1
file62,1680,306.353,19.382339749868645,20.357375080865467,0.9750353309968212,0,0.10476190476190476,11,1
file62,1690,324.102,20.357375080865467,20.78806407581857,0.43068899495310475,0,0.10476190476190476,11,1
file62,1700,332.266,20.78806407581857,21.229694588112867,0.44163051229429584,0,0.10476190476190476,11,1
file62,1710,340.851,21.229694588112867,21.763232048471348,0.533537460358481,0,0.10476190476190476,11,1
file62,1720,351.519,21.763232048471348,21.566397474707113,-0.1968345737642352,0,0.10476190476190476,11,1
file62,1730,347.545,21.566397474707113,22.378054472135865,0.8116569974287522,0,0.10476190476190476,11,1
file62,1740,364.227,22.378054472135865,-1.4354410576007641,-23.813495529736628,1,0.10476190476190476,11,1
file62,1750,92.043,-1.4354410576007641,-0.8601474256307947,0.5752936319699694,0,0.10476190476190476,11,1
file62,1760,95.153,-0.8601474256307947,2.042023632381174,2.9021710580119686,1,0.10476190476190476,11,1
file62,1770,112.519,2.042023632381174,1.077557059321191,-0.9644665730599831,0,0.10476190476190476,11,1
file62,1780,106.422,1.077557059321191,NA,NA,NA,0.10476190476190476,11,1
file63,680,253.085,16.0754640411698,16.0754640411698,0,0,0.04716981132075472,5,1
file63,690,253.085,16.0754640411698,16.0754640411698,0,0,0.04716981132075472,5,1
file63,700,253.085,16.0754640411698,16.300079922024935,0.2246158808551364,0,0.04716981132075472,5,1
file63,710,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,720,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,730,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,740,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,750,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,760,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,770,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,780,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,790,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,800,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,810,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,820,256.39,16.300079922024935,16.300079922024935,0,0,0.04716981132075472,5,1
file63,830,256.39,16.300079922024935,17.553548765728937,1.2534688437040025,0,0.04716981132075472,5,1
file63,840,275.642,17.553548765728937,17.619496320185487,0.06594755445654954,0,0.04716981132075472,5,1
file63,850,276.694,17.619496320185487,16.853998748833792,-0.7654975713516947,0,0.04716981132075472,5,1
file63,860,264.726,16.853998748833792,16.542206064841643,-0.31179268399214877,0,0.04716981132075472,5,1
file63,870,260.001,16.542206064841643,14.946386050543621,-1.5958200142980221,0,0.04716981132075472,5,1
file63,880,237.106,14.946386050543621,14.946386050543621,0,0,0.04716981132075472,5,1
file63,880,237.106,14.946386050543621,15.871791145572173,0.9254050950285517,0,0.04716981132075472,5,1
file63,890,250.125,15.871791145572173,15.967113813506431,0.09532266793425848,0,0.04716981132075472,5,1
file63,900,251.506,15.967113813506431,15.843597796312807,-0.1235160171936247,0,0.04716981132075472,5,1
file63,910,249.718,15.843597796312807,15.457254655527702,-0.38634314078510457,0,0.04716981132075472,5,1
