Filename,t_ms,F0
file8,860,244.251
file8,870,244.251
file8,880,244.251
file8,890,244.251
file8,900,275.68
file8,910,275.68
file8,920,275.68
file8,930,285.661
file8,940,287.715
file8,950,275.959
file8,960,273.475
file8,970,270.143
file8,970,270.143
file8,980,254.54
file8,990,257.99
file8,1000,254.007
file8,1010,254.302
file8,1020,246.413
file8,1030,247.733
file8,1040,273.983
file8,1050,246.282
file8,1060,243.888
file8,1070,244.679
file8,1080,241.772
file8,1090,240.243
file8,1100,238.887
file8,1110,240.741
file8,1120,241.059
file8,1130,240.581
file8,1140,238.519
file8,1150,214.553
file8,1160,207.266
file8,1170,226.787
file8,1180,286.459
file8,1190,194.719
file8,1200,222.22
file8,1210,231.77
file8,1220,225.35
file8,1230,227.271
file8,1240,246.245
file8,1250,225.374
file8,1260,220.793
file8,1270,191.582
file8,1280,82.42
file8,1290,82.42
file8,1290,82.42
file8,1300,78.907
file8,1310,67.523
file8,1320,65.297
file8,1330,67.931
file8,1340,68.558
file8,1350,70.879
file8,1360,68.709
file8,1370,62.646
file8,1380,118.417
file8,1390,118.417
file8,1400,118.417
file8,1410,118.417
file8,1420,120.381
file8,1430,124.733
file8,1440,120.935
file8,1450,119.328
file8,1460,122.463
file8,1470,125.092
file8,1480,118.823
file8,1490,118.22
file8,1500,121.013
file8,1510,123.462
file8,1520,120.99
file8,1530,119.026
file8,1540,120.272
file8,1550,120.441
file8,1560,117.93
file8,1570,118.394
file8,1580,119.795
file8,1590,123.808
file8,1600,119.975
file8,1610,114.653
file8,1620,117.178
file8,1630,276.418
file8,1640,288.459
file8,1650,266.076
file8,1660,241.174
file8,1670,308.22
file8,1680,303.594
file8,1690,319.63
file8,1700,298.924
file8,1710,282.532
file8,1720,257.964
file8,1730,264.789
file8,1740,261.564
file8,1750,253.111
file8,1760,268.45
file8,1770,261.632
file8,1780,275.024
file8,1790,242.051
file8,1800,226.251
file8,1810,226.251
file9,760,282.106
file9,770,315.98
file9,780,315.98
file9,790,315.98
file9,800,315.98
file9,810,315.98
file9,820,315.98
file9,830,288.437
file9,840,288.437
file9,850,264.443
file9,860,195.822
file9,870,203.679
file9,880,204.866
file9,890,213.467
file9,900,210.797
file9,910,278.065
file9,920,269.976
file9,930,257.929
file9,940,255.484
file9,950,253.364
file9,960,251.308
file9,960,251.308
file9,970,243.239
file9,980,239.558
file9,990,239.236
file9,1000,237.361
file9,1010,235.074
file9,1020,230.132
file9,1030,233.612
file9,1040,231.291
file9,1050,225.21
file9,1060,225.38
file9,1070,226.204
file9,1080,224.025
file9,1090,224.197
file9,1100,224.23
file9,1110,225.777
file9,1120,225.082
file9,1130,225.272
file9,1140,220.374
file9,1150,218.721
file9,1160,215.955
file9,1170,215.075
file9,1180,227.21
file9,1190,222.897
file9,1200,216.143
file9,1210,210.481
file9,1220,208.036
file9,1230,208.022
file9,1240,206.079
file9,1250,204.612
file9,1260,202.854
file9,1270,191.629
file9,1280,201.062
file9,1290,66.698
file9,1300,64.725
file9,1300,64.725
file9,1310,63.03
file9,1320,70.125
file9,1330,69.559
file9,1340,68.578
file9,1350,67.733
file9,1360,66.774
file9,1370,71.082
file9,1380,72.135
file9,1390,256.549
file9,1400,256.549
file9,1410,235.611
file9,1420,237.89
file9,1430,233.238
file9,1440,237.658
file9,1450,242.205
file9,1460,252.76
file9,1470,257.937
file9,1480,263.066
file9,1490,270.157
file9,1500,275.66
file9,1510,275.259
file9,1520,276.13
file9,1530,274.45
file9,1540,269.745
file9,1550,265.651
file9,1560,258.9
file9,1570,247.628
file9,1580,241.944
file9,1590,239.602
file9,1600,232.538
file9,1610,232.926
file9,1620,236.449
file9,1630,215.534
file9,1640,218.539
file9,1650,215.036
file9,1660,211.941
file9,1670,212.728
file9,1680,212.023
file9,1690,211.024
file9,1700,218.332
file9,1710,210.305
file9,1720,209.254
file9,1730,218.088
file9,1740,228.989
file9,1750,238.57
file9,1760,253.449
file9,1770,256.573
file9,1780,62.592
file9,1790,52.604
file9,1800,49.649
file9,1810,48.903
file10,680,318.249
file10,690,300.338
file10,700,300.338
file10,710,300.338
file10,720,300.338
file10,730,300.338
file10,740,300.338
file10,750,300.338
file10,760,300.338
file10,770,300.338
file10,780,300.338
file10,790,300.274
file10,800,278.355
file10,810,278.79
file10,820,278.684
file10,830,255.151
file10,840,255.053
file10,850,257.051
file10,860,252.119
file10,860,252.119
file10,870,245.518
file10,880,241.014
file10,890,244.116
file10,900,244.169
file10,910,238.286
file10,920,236.145
file10,930,230.693
file10,940,236.094
file10,950,227.901
file10,960,227.26
file10,970,224.71
file10,980,226.209
file10,990,224.841
file10,1000,220.256
file10,1010,218.514
file10,1020,216.204
file10,1030,213.608
file10,1040,207.677
file10,1050,202.325
file10,1060,200.815
file10,1070,197.977
file10,1080,202.195
file10,1090,210.762
file10,1100,208.582
file10,1110,209.775
file10,1120,206.843
file10,1130,208.513
file10,1140,206.703
file10,1150,206.02
file10,1160,206.529
file10,1170,200.636
file10,1180,202.116
file10,1190,207.625
file10,1200,209.274
file10,1210,219.171
file10,1220,206.61
file10,1220,206.61
file10,1230,211.081
file10,1240,224.719
file10,1250,220.605
file10,1260,213.535
file10,1270,232.589
file10,1280,224.091
file10,1290,226.987
file10,1300,226.987
file10,1310,264.28
file10,1320,261.534
file10,1330,239.736
file10,1340,241.712
file10,1350,241.153
file10,1360,244.31
file10,1370,249.069
file10,1380,248.603
file10,1390,252.299
file10,1400,255.361
file10,1410,250.071
file10,1420,252.75
file10,1430,255.888
file10,1440,252.047
file10,1450,248.899
file10,1460,244.846
file10,1470,238.001
file10,1480,234.394
file10,1490,227.195
file10,1500,220.227
file10,1510,231.451
file10,1520,114.738
file10,1530,116.215
file10,1540,115.412
file10,1550,114.176
file10,1560,114.921
file10,1570,119.426
file10,1580,113.56
file10,1590,103.281
file10,1600,108.063
file10,1610,97.151
file10,1620,107.537
file10,1630,117.041
file10,1640,135.742
file10,1650,132.122
file10,1660,120.691
file10,1670,115.073
file10,1680,87.346
file10,1690,89.01
file11,3930,268.5
file11,3940,302.405
file11,3950,302.405
file11,3960,302.405
file11,3970,302.405
file11,3980,302.405
file11,3990,302.405
file11,4000,302.405
file11,4010,302.405
file11,4020,302.405
file11,4030,302.405
file11,4040,302.405
file11,4050,292.528
file11,4060,279.818
file11,4070,280.339
file11,4080,268.359
file11,4090,259.302
file11,4100,249.44
file11,4110,238.191
file11,4110,238.191
file11,4120,228.432
file11,4130,228.937
file11,4140,225.934
file11,4150,221.864
file11,4160,221.052
file11,4170,219.979
file11,4180,218.164
file11,4190,216.935
file11,4200,227.129
file11,4210,220.501
file11,4220,219.806
file11,4230,218.702
file11,4240,216.226
file11,4250,215.438
file11,4260,214.368
file11,4270,215.933
file11,4280,215.739
file11,4290,216.55
file11,4300,217.241
file11,4310,217.378
file11,4320,222.703
file11,4330,211.923
file11,4340,209.414
file11,4350,225.715
file11,4360,224.517
file11,4370,215.92
file11,4380,214.928
file11,4390,210.034
file11,4400,211.777
file11,4410,210.803
file11,4420,208.403
file11,4430,208.271
file11,4440,206.432
file11,4450,196.023
file11,4460,199.284
file11,4470,196.592
file11,4480,202.036
file11,4490,179.43
file11,4500,212.274
file11,4500,212.274
file11,4510,183.92
file11,4520,215.662
file11,4530,234.665
file11,4540,220.854
file11,4550,195.049
file11,4560,187.744
file11,4570,274.5
file11,4580,235.459
file11,4590,247.98
file11,4600,233.362
file11,4610,259.319
file11,4620,233.697
file11,4630,223.073
file11,4640,219.882
file11,4650,216.308
file11,4660,213.699
file11,4670,211.828
file11,4680,207.77
file11,4690,207.358
file11,4700,206.543
file11,4710,204.54
file11,4720,201.487
file11,4730,195.013
file11,4740,195.726
file11,4750,196.467
file11,4760,196.886
file11,4770,193.911
file11,4780,190.94
file11,4790,189.029
file11,4800,194.81
file11,4810,190.286
file11,4820,206.034
file11,4830,239.872
file11,4840,219.913
file11,4850,73.735
file11,4860,73.36
file11,4870,74.126
file11,4880,80.874
file11,4890,76.184
file11,4900,74.773
file11,4910,71.317
file11,4920,84.934
file11,4930,79.878
file11,4940,86.958
file11,4950,85.251
file11,4960,85.83
file11,4970,241.023
file11,4980,266.936
file11,4990,259.786
file11,5000,264.253
file11,5010,238.65
file11,5020,189.031
file11,5030,193.505
file12,740,230.703
file12,750,230.703
file12,760,230.703
file12,770,230.703
file12,780,230.703
file12,790,256.463
file12,800,236.569
file12,810,223.675
file12,820,221.439
file12,830,246.755
file12,840,262.203
file12,850,260.639
file12,860,258.347
file12,870,250.067
file12,880,249.736
file12,890,236.959
file12,890,236.959
file12,900,234.566
file12,910,231.792
file12,920,230.56
file12,930,229.031
file12,940,229.779
file12,950,226.972
file12,960,225.089
file12,970,234.486
file12,980,230.266
file12,990,227.611
file12,1000,224.451
file12,1010,222.831
file12,1020,223.788
file12,1030,224.144
file12,1040,223.473
file12,1050,221.496
file12,1060,219.675
file12,1070,213.365
file12,1080,215.416
file12,1090,213.171
file12,1100,214.602
file12,1110,211.912
file12,1120,206.89
file12,1130,205.392
file12,1140,204.624
file12,1150,202.964
file12,1160,201.54
file12,1170,202.709
file12,1180,200.098
file12,1190,201.137
file12,1200,206.833
file12,1210,200.084
file12,1210,200.084
file12,1220,208.303
file12,1230,192.187
file12,1240,182.864
file12,1250,192.512
file12,1260,192.512
file12,1270,192.512
file12,1280,192.512
file12,1290,258.518
file12,1300,258.518
file12,1310,258.518
file12,1320,282.618
file12,1330,229.598
file12,1340,237.558
file12,1350,243.101
file12,1360,246.71
file12,1370,249.154
file12,1380,249.947
file12,1390,252.433
file12,1400,253.227
file12,1410,255.786
file12,1420,257.056
file12,1430,248.411
file12,1440,254.501
file12,1450,252.561
file12,1460,246.417
file12,1470,239.832
file12,1480,230.536
file12,1490,225.625
file12,1500,219.074
file12,1510,218.035
file12,1520,207.358
file12,1530,201.293
file12,1540,201.795
file12,1550,228.105
file12,1560,210.165
file12,1570,219.484
file12,1580,192.87
file12,1590,214.432
file12,1600,204.687
file12,1610,184.672
file12,1620,211.049
file12,1630,194.11
file12,1640,214.414
file12,1650,235.071
file12,1660,270.518
file12,1670,271.932
file12,1680,246.804
file12,1690,261.617
file12,1700,243.147
file12,1710,210.092
file12,1720,208.06
file13,680,62.867
file13,690,59.672
file13,700,58.787
file13,710,60.212
file13,720,56.823
file13,730,57.504
file13,740,57.862
file13,750,55.959
file13,760,55.24
file13,770,60.346
file13,780,63.37
file13,790,54.802
file13,800,54.802
file13,810,54.802
file13,820,54.802
file13,830,54.802
file13,840,54.398
file13,850,57.158
file13,860,58.237
file13,870,252.922
file13,880,281.836
file13,890,261.495
file13,900,238.748
file13,910,249.58
file13,910,249.58
file13,920,244.2
file13,930,246.9
file13,940,246.803
file13,950,245.467
file13,960,250.957
file13,970,246.75
file13,980,238.704
file13,990,237.931
file13,1000,235.061
file13,1010,227.441
file13,1020,229.527
file13,1030,228.27
file13,1040,226.993
file13,1050,223.065
file13,1060,218.767
file13,1070,219.253
file13,1080,222.038
file13,1090,220.607
file13,1100,218.596
file13,1110,220.242
file13,1120,223.227
file13,1130,228.221
file13,1140,229.432
file13,1150,233.317
file13,1160,237.236
file13,1170,229.826
file13,1180,225.253
file13,1190,219.936
file13,1200,214.575
file13,1210,215.149
file13,1220,215.976
file13,1230,222.091
file13,1240,225.307
file13,1240,225.307
file13,1250,216.968
file13,1260,220.902
file13,1270,225.087
file13,1280,225.566
file13,1290,222.136
file13,1300,218.593
file13,1310,218.16
file13,1320,215.885
file13,1330,215.618
file13,1340,217.389
file13,1350,211.896
file13,1360,219.504
file13,1370,225.405
file13,1370,225.405
file13,1380,219.615
file13,1390,259.218
file13,1400,222.587
file13,1410,225.086
file13,1420,226.255
file13,1430,227.891
file13,1440,226.793
file13,1450,234.418
file13,1460,237.209
file13,1470,240.198
file13,1480,233.958
file13,1490,232.881
file13,1500,233.027
file13,1510,237.069
file13,1520,238.344
file13,1530,242.885
file13,1540,239.848
file13,1550,235.83
file13,1560,239.724
file13,1570,235.255
file13,1580,232.548
file13,1590,221.689
file13,1600,243.884
file13,1610,231.069
file13,1620,239.925
file13,1630,215.018
file13,1640,193.429
file13,1650,232.815
file13,1660,65.971
file13,1670,69.71
file13,1680,68.89
file13,1690,64.282
file13,1700,66.167
file13,1710,60.874
file13,1720,58.837
file13,1730,57.635
file13,1740,57.99
file13,1750,57.99
file13,1760,57.99
file13,1770,57.99
file13,1780,57.99
file13,1790,56.506
file13,1800,54.455
file13,1810,54.601
file13,1820,54.601
file14,1810,260.821
file14,1820,260.821
file14,1830,260.821
file14,1840,260.821
file14,1850,260.821
file14,1860,260.821
file14,1870,260.821
file14,1880,260.821
file14,1890,260.821
file14,1900,260.821
file14,1910,260.821
file14,1920,260.821
file14,1930,260.821
file14,1940,260.821
file14,1950,260.821
file14,1960,260.821
file14,1970,268.373
file14,1980,259.536
file14,1990,280.929
file14,2000,267.139
file14,2010,267.139
file14,2020,247.438
file14,2030,288.099
file14,2040,250.912
file14,2050,238.539
file14,2060,234.853
file14,2070,231.241
file14,2080,228.179
file14,2090,222.104
file14,2090,222.104
file14,2100,221.26
file14,2110,219.322
file14,2120,218.322
file14,2130,216.751
file14,2140,215.59
file14,2150,215.153
file14,2160,214.204
file14,2170,209.638
file14,2180,206.992
file14,2190,210.231
file14,2200,210.616
file14,2210,209.018
file14,2220,209.072
file14,2230,206.969
file14,2240,212.758
file14,2250,207.804
file14,2260,205.551
file14,2270,204.716
file14,2280,203.384
file14,2290,205.366
file14,2300,203.711
file14,2310,204.969
file14,2320,204.884
file14,2330,206.758
file14,2340,205.697
file14,2350,197.623
file14,2360,206.884
file14,2370,207.837
file14,2380,208.505
file14,2390,205.467
file14,2400,199.893
file14,2410,196.232
file14,2420,197.165
file14,2420,197.165
file14,2430,218.279
file14,2440,215.773
file14,2450,222.694
file14,2460,223.219
file14,2470,202.19
file14,2480,205.595
file14,2490,204.326
file14,2500,196.526
file14,2510,203.016
file14,2520,205.851
file14,2530,218.981
file14,2540,202.172
file14,2550,215.068
file14,2560,278.441
file14,2570,278.441
file14,2570,278.441
file14,2580,278.441
file14,2590,267.487
file14,2600,208.44
file14,2610,214.497
file14,2620,206.357
file14,2630,207.785
file14,2640,202.844
file14,2650,199.324
file14,2660,213.338
file14,2670,196.587
file14,2680,193.927
file14,2690,189.5
file14,2700,190.313
file14,2710,188.307
file14,2720,186.799
file14,2730,179.859
file14,2740,183.112
file14,2750,102.647
file14,2760,101.263
file14,2770,99.762
file14,2780,97.554
file14,2790,97.13
file14,2800,97.559
file14,2810,97.559
file14,2820,99.918
file14,2830,106.625
file14,2840,109.003
file14,2850,109.173
file14,2860,110.506
file14,2870,71.215
file14,2880,72.917
file14,2890,76.411
file14,2900,76.315
file14,2910,81.939
file14,2920,79.207
file14,2930,74.848
file14,2940,114.522
file14,2950,120.407
file14,2960,120.997
file14,2970,120.698
file14,2980,121.447
file14,2990,120.285
file14,3000,121.484
file14,3010,122.727
file14,3020,118.875
file14,3030,120.798
file14,3040,119.99
file14,3050,121.954
file14,3060,120.356
file14,3070,114.391
file14,3080,109.399
file14,3090,112.811
file14,3100,112.241
file14,3110,112.241
file14,3120,105.827
file14,3130,108.009
file14,3140,106.805
file15,710,249.201
file15,720,249.201
file15,730,249.201
file15,740,250.137
file15,750,250.137
file15,760,250.137
file15,770,250.137
file15,780,250.137
file15,790,250.137
file15,800,248.159
file15,810,248.159
file15,820,248.159
file15,830,248.159
file15,840,248.159
file15,850,248.159
file15,860,248.159
file15,870,247.438
file15,880,279.889
file15,890,246.893
file15,900,250.09
file15,910,246.352
file15,920,242.27
file15,930,241.397
file15,940,237.135
file15,950,235.125
file15,950,235.125
file15,960,233.269
file15,970,229.521
file15,980,230.811
file15,990,231.309
file15,1000,229.711
file15,1010,228.983
file15,1020,225.532
file15,1030,221.844
file15,1040,221.218
file15,1050,223.495
file15,1060,222.545
file15,1070,221.592
file15,1080,225.256
file15,1090,224.057
file15,1100,221.305
file15,1110,218.845
file15,1120,218.181
file15,1130,219.935
file15,1140,220.557
file15,1150,218.797
file15,1160,218.617
file15,1170,217.337
file15,1180,218.692
file15,1190,211.52
file15,1200,216.599
file15,1210,213.766
file15,1220,209.993
file15,1230,212.324
file15,1240,211.268
file15,1240,211.268
file15,1250,219.536
file15,1260,221.323
file15,1270,224.582
file15,1280,231.514
file15,1290,219.893
file15,1300,206.328
file15,1310,204.808
file15,1320,216.239
file15,1330,199.432
file15,1340,206.377
file15,1350,217.45
file15,1360,198.526
file15,1370,211.179
file15,1380,239.391
file15,1380,239.391
file15,1390,240.438
file15,1400,240.852
file15,1410,194.447
file15,1420,191.076
file15,1430,193.172
file15,1440,208.518
file15,1450,207.457
file15,1460,208.538
file15,1470,216.617
file15,1480,209.844
file15,1490,210.331
file15,1500,209.837
file15,1510,209.978
file15,1520,213.951
file15,1530,212.683
file15,1540,213.066
file15,1550,215.517
file15,1560,214.904
file15,1570,214.415
file15,1580,215.496
file15,1590,213.688
file15,1600,211.919
file15,1610,210.548
file15,1620,205.243
file15,1630,220.507
file15,1640,206.021
file15,1650,197.798
file15,1660,191.546
file15,1670,194.322
file15,1680,195.611
file15,1690,192.559
file15,1700,194.195
file15,1710,193.701
file15,1720,196.602
file15,1730,206.831
file15,1740,240.346
file15,1750,48.125
file15,1760,53.803
file15,1770,53.803
file15,1780,56.186
file15,1790,58.934
file15,1800,61.795
file15,1810,58.697
file15,1820,57.412
file15,1830,58.969
file15,1840,128.009
file15,1850,127.474
file15,1860,121.949
file15,1870,123.47
file15,1880,124.91
file15,1890,127.292
file15,1900,122.55
file15,1910,121.348
file15,1920,121.158
file15,1930,129.618
file15,1940,129.606
file15,1950,124.379
file15,1960,124.623
file15,1970,123.94
file16,1100,276.226
file16,1110,276.226
file16,1120,276.226
file16,1130,276.226
file16,1140,276.226
file16,1150,276.226
file16,1160,276.226
file16,1170,276.226
file16,1180,276.226
file16,1190,276.226
file16,1200,276.226
file16,1210,283.385
file16,1220,283.385
file16,1230,283.385
file16,1240,286.115
file16,1250,282.293
file16,1260,282.293
file16,1270,282.293
file16,1280,282.293
file16,1290,281.875
file16,1300,299.302
file16,1310,300.199
file16,1320,283.488
file16,1330,268.48
file16,1340,243.711
file16,1350,274.211
file16,1350,274.211
file16,1360,260.33
file16,1370,261.978
file16,1380,259.492
file16,1390,256.848
file16,1400,255.523
file16,1410,253.106
file16,1420,247.87
file16,1430,243.627
file16,1440,245.799
file16,1450,225.713
file16,1460,236.275
file16,1470,240.182
file16,1480,234.804
file16,1490,235.013
file16,1500,234.431
file16,1510,232.456
file16,1520,236.972
file16,1530,237.306
file16,1540,238.432
file16,1550,241.957
file16,1560,242.016
file16,1570,241.178
file16,1580,240.942
file16,1590,236.65
file16,1600,237.358
file16,1610,217.479
file16,1620,231.769
file16,1630,229.565
file16,1640,224.491
file16,1650,220.166
file16,1660,193.091
file16,1660,193.091
file16,1670,223.482
file16,1680,241
file16,1690,235.862
file16,1700,218.081
file16,1710,233.041
file16,1720,232.886
file16,1730,216.757
file16,1740,213.135
file16,1750,221.923
file16,1760,224.978
file16,1770,229.167
file16,1780,215.953
file16,1790,232.349
file16,1800,112.584
file16,1810,117.009
file16,1810,117.009
file16,1820,135.345
file16,1830,117.046
file16,1840,114.711
file16,1850,127.341
file16,1860,113.316
file16,1870,120.699
file16,1880,121.524
file16,1890,126.369
file16,1900,121.755
file16,1910,128.384
file16,1920,250.582
file16,1930,254.479
file16,1940,275.926
file16,1950,256.629
file16,1960,254.953
file16,1970,255.775
file16,1980,256.909
file16,1990,256.012
file16,2000,253.311
file16,2010,253.132
file16,2020,254.459
file16,2030,258.344
file16,2040,257.601
file16,2050,263.654
file16,2060,232.66
file16,2070,259.026
file16,2080,277.632
file16,2090,281.381
file16,2100,266.94
file16,2110,237.397
file16,2120,226.64
file16,2130,223.869
file16,2140,266.805
file16,2150,235.317
file16,2160,264.176
file16,2170,285.031
file16,2180,273.375
file16,2190,287.661
file16,2200,288.348
file16,2210,300.429
file16,2220,338.528
file16,2230,306.372
file16,2240,281.598
file16,2250,280.434
file16,2260,276.801
file16,2270,287.852
file16,2280,295.049
file16,2290,288.004
file16,2300,289.918
file16,2310,280.258
file16,2320,287.19
file16,2330,286.722
file16,2340,190.902
file16,2350,212.587
file16,2360,186.476
file16,2370,205.311
file17,790,232.989
file17,800,232.989
file17,810,232.989
file17,820,232.989
file17,830,232.989
file17,840,232.989
file17,850,232.989
file17,860,232.989
file17,870,264.657
file17,880,264.657
file17,890,264.657
file17,900,264.657
file17,910,264.657
file17,920,264.657
file17,930,264.657
file17,940,264.657
file17,950,264.657
file17,960,264.657
file17,970,280.734
file17,980,240.543
file17,990,244.987
file17,1000,240.467
file17,1010,235.76
file17,1020,233.969
file17,1030,230.828
file17,1040,231.29
file17,1050,228.138
file17,1050,228.138
file17,1060,228.053
file17,1070,225.803
file17,1080,224.462
file17,1090,225.299
file17,1100,223.943
file17,1110,223.126
file17,1120,216.239
file17,1130,220.755
file17,1140,221.439
file17,1150,215.695
file17,1160,218.247
file17,1170,217.497
file17,1180,220.86
file17,1190,218.77
file17,1200,214.594
file17,1210,213.999
file17,1220,211.956
file17,1230,209.458
file17,1240,209.329
file17,1250,211.35
file17,1260,213.603
file17,1270,213.915
file17,1280,213.42
file17,1290,206.54
file17,1300,211.708
file17,1310,208.01
file17,1320,206.79
file17,1330,213.621
file17,1330,213.621
file17,1340,214.845
file17,1350,207.821
file17,1360,205.421
file17,1370,205.228
file17,1380,211.303
file17,1390,207.473
file17,1400,208.348
file17,1410,212.032
file17,1420,202.715
file17,1430,217.915
file17,1440,209.965
file17,1450,205.249
file17,1460,220.147
file17,1470,119.65
file17,1480,119.65
file17,1480,119.65
file17,1490,107.33
file17,1500,107.804
file17,1510,105.867
file17,1520,109.609
file17,1530,104.801
file17,1540,101.992
file17,1550,108.17
file17,1560,107.919
file17,1570,104.339
file17,1580,101.455
file17,1590,99.872
file17,1600,101.645
file17,1610,103.328
file17,1620,107.898
file17,1630,114.578
file17,1640,110.505
file17,1650,110.884
file17,1660,113.353
file17,1670,114.309
file17,1680,116.73
file17,1690,114.314
file17,1700,116.103
file17,1710,111.755
file17,1720,110.678
file17,1730,107.36
file17,1740,110
file17,1750,108.827
file17,1760,102.974
file17,1770,215.096
file17,1780,216.147
file17,1790,215.103
file17,1800,203.029
file17,1810,220.472
file17,1820,210.393
file17,1830,210.687
file17,1840,216.964
file17,1850,221.782
file17,1860,208.926
file17,1870,218.427
file17,1880,226.052
file17,1890,234.135
file17,1900,242.404
file17,1910,265.5
file17,1920,258.469
file17,1930,259.904
file17,1940,265.126
file17,1950,295.233
file17,1960,303.282
file17,1970,285.139
file17,1980,324.86
file17,1990,363.154
file17,2000,324.825
file17,2010,363.361
file18,800,328.85
file18,810,328.85
file18,820,331.022
file18,830,331.022
file18,840,331.022
file18,850,331.022
file18,860,331.307
file18,870,301.196
file18,880,329.29
file18,890,329.29
file18,900,327.408
file18,910,327.408
file18,920,327.408
file18,930,327.408
file18,940,296.126
file18,950,285.315
file18,960,229.202
file18,970,257.028
file18,980,256.214
file18,990,251.496
file18,1000,247.919
file18,1010,253.918
file18,1010,253.918
file18,1020,249.442
file18,1030,247.343
file18,1040,245.922
file18,1050,241.412
file18,1060,238.272
file18,1070,231.628
file18,1080,228.389
file18,1090,221.353
file18,1100,226.856
file18,1110,227.513
file18,1120,226.316
file18,1130,224.334
file18,1140,224.228
file18,1150,226.096
file18,1160,225.274
file18,1170,224.85
file18,1180,223.7
file18,1190,222.961
file18,1200,221.791
file18,1210,219.695
file18,1220,218.933
file18,1230,218.803
file18,1240,215.196
file18,1250,213.101
file18,1260,212.757
file18,1270,213.943
file18,1280,211.548
file18,1290,210.445
file18,1300,204.974
file18,1310,219.951
file18,1310,219.951
file18,1320,211.661
file18,1330,220.147
file18,1340,212.98
file18,1350,222.16
file18,1360,213.436
file18,1370,206.397
file18,1380,212.463
file18,1390,220.855
file18,1400,239.658
file18,1410,231.158
file18,1420,216.879
file18,1430,213.383
file18,1440,267.123
file18,1450,267.123
file18,1450,267.123
file18,1460,267.123
file18,1470,267.123
file18,1480,226.697
file18,1490,193.217
file18,1500,211.584
file18,1510,218.915
file18,1520,218.401
file18,1530,228.699
file18,1540,228.049
file18,1550,227.977
file18,1560,229.323
file18,1570,234.703
file18,1580,238.198
file18,1590,245.044
file18,1600,247.961
file18,1610,250.475
file18,1620,251.373
file18,1630,250.246
file18,1640,250.933
file18,1650,249.403
file18,1660,246.409
file18,1670,235.955
file18,1680,243.955
file18,1690,238.668
file18,1700,231.419
file18,1710,225.658
file18,1720,221.531
file18,1730,217.062
file18,1740,207.928
file18,1750,202.651
file18,1760,201.06
file18,1770,201.304
file18,1780,202.632
file18,1790,200.63
file18,1800,205.549
file18,1810,205.337
file18,1820,201.742
file18,1830,199.659
file18,1840,197.716
file18,1850,197.499
file18,1860,201.138
file18,1870,202.027
file18,1880,205.658
file18,1890,212.621
file18,1900,212.737
file18,1910,219.233
file18,1920,217.993
file18,1930,225.476
file18,1940,235.64
file18,1950,256.874
file18,1960,246.391
file18,1970,244.653
file18,1980,253.82
file18,1990,228.283
file18,2000,243.748
file18,2010,229.141
file18,2020,244.488
file18,2030,264.403
file18,2040,265.495
file19,710,228.953
file19,720,229.178
file19,730,252.04
file19,740,258.268
file19,750,273.132
file19,760,273.132
file19,770,273.132
file19,780,273.132
file19,790,273.132
file19,800,273.132
file19,810,273.132
file19,820,303.987
file19,830,310.297
file19,840,306.459
file19,850,306.459
file19,860,306.459
file19,870,275.517
file19,880,250.303
file19,890,254.616
file19,900,246.693
file19,910,241.209
file19,920,243.299
file19,930,240.487
file19,940,236.995
file19,940,236.995
file19,950,233.448
file19,960,232.555
file19,970,230.517
file19,980,231.481
file19,990,229.481
file19,1000,228.528
file19,1010,229.191
file19,1020,224.216
file19,1030,223.119
file19,1040,217.102
file19,1050,219.984
file19,1060,220.224
file19,1070,219.455
file19,1080,230.446
file19,1090,221.388
file19,1100,219.768
file19,1110,217.363
file19,1120,216.828
file19,1130,214.357
file19,1140,212.555
file19,1150,213.572
file19,1160,212.406
file19,1170,213.949
file19,1180,214.943
file19,1190,213.725
file19,1200,215.121
file19,1210,213.177
file19,1220,211.097
file19,1230,208.415
file19,1240,210.32
file19,1250,214.868
file19,1250,214.868
file19,1260,216.363
file19,1270,211.66
file19,1280,216.866
file19,1290,213.87
file19,1300,210.406
file19,1310,194.201
file19,1320,203.856
file19,1330,210.151
file19,1340,212.61
file19,1350,210.707
file19,1360,194.289
file19,1370,221.263
file19,1380,190.97
file19,1390,175.111
file19,1400,214.342
file19,1410,244.433
file19,1410,244.433
file19,1420,253.95
file19,1430,220.642
file19,1440,214.07
file19,1450,210.871
file19,1460,209.207
file19,1470,208.542
file19,1480,222.667
file19,1490,209.573
file19,1500,213.59
file19,1510,213.001
file19,1520,214.692
file19,1530,218.168
file19,1540,219.754
file19,1550,226.418
file19,1560,234.434
file19,1570,242.164
file19,1580,245.343
file19,1590,250.778
file19,1600,253.182
file19,1610,249.029
file19,1620,238.562
file19,1630,254.041
file19,1640,245.471
file19,1650,245.995
file19,1660,247.092
file19,1670,242.635
file19,1680,235.971
file19,1690,235.382
file19,1700,239.563
file19,1710,235.257
file19,1720,113.149
file19,1730,112.522
file19,1740,114.381
file19,1750,112.426
file19,1760,108.337
file19,1770,100.527
file19,1780,103.534
file19,1790,192.892
file19,1800,206.145
file19,1810,212.483
file19,1820,193.446
file19,1830,206.185
file19,1840,208.615
file19,1850,209.976
file19,1860,208.634
file19,1870,227.305
file19,1880,232.743
file19,1890,248.129
file19,1900,262.717
file19,1910,264.548
file19,1920,272.396
file19,1930,226.598
file19,1940,217.084
file19,1950,213.079
